,Entity,Direct-sun_18H-Rc-Ei,Direct-sun_18H-Rc-Ei_sup,Direct-sun_18H-Rc-Ei_inf,Direct-sun_18H-Rc-Eabs,Direct-sun_18H-Rs-Ei,Direct-sun_18H-Rs-Ei_sup,Direct-sun_18H-Rs-Ei_inf,Direct-sun_18H-Rs-Eabs,Direct-sun_18H-PAR-Ei,Direct-sun_18H-PAR-Ei_sup,Direct-sun_18H-PAR-Ei_inf,Direct-sun_18H-PAR-Eabs
92,51004,0.0,0.0,0.0,0.0,0.03248162633005812,0.020090158201017016,0.009999999999999998,0.007564970772270533,0.0,0.0,0.0,0.0
93,51005,0.0,0.0,0.0,0.0,0.010457248861989104,0.012435493259957261,0.009999999999999998,0.0024354932599572623,0.0,0.0,0.0,0.0
94,51006,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.007565617989048591,0.0,0.0,0.0,0.0,0.0
95,51007,0.0,0.0,0.0,0.0,0.021091763015399115,0.012477537710365225,0.012434733895921223,0.0049122716062864535,0.0,0.0,0.0,0.0
96,51008,0.0,0.0,0.0,0.0,0.0,0.009999999999999997,0.002525341146994996,0.0,0.0,0.0,0.0,0.0
97,51009,0.0,0.0,0.0,0.0,0.03193346372672198,0.012525485577129942,0.012434449345210003,0.007437303701953549,0.0,0.0,0.0,0.0
98,51010,0.0,0.0,0.0,0.0,0.0,0.01,0.0075220978469096285,0.0,0.0,0.0,0.0,0.0
99,51011,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0050881295036246015,0.0,0.0,0.0,0.0,0.0
100,51012,0.0,0.0,0.0,0.0,0.03193558759073636,0.012477757133312716,0.014870268081323324,0.007437798349882494,0.0,0.0,0.0,0.0
101,51013,0.0,0.0,0.0,0.0,0.0,0.007474315205173305,0.005088424884961546,0.0,0.0,0.0,0.0,0.0
102,51014,0.0,0.0,0.0,0.0,0.03193451619216791,0.015002774129579273,0.007432000561997364,0.007437548821155905,0.0,0.0,0.0,0.0
103,54001,0.0,0.0,0.0,0.0,0.042936882782310004,0.027654636998755682,0.022435273013138374,0.01,0.0,0.0,0.0,0.0
104,54002,0.0,0.0,0.0,0.0,0.042936882782310004,0.014912668003264231,0.01,0.01,0.0,0.0,0.0,0.0
105,54003,0.0,0.0,0.0,0.0,0.042936882782310004,0.025087900875594572,0.022386427955083495,0.009999999999999998,0.0,0.0,0.0,0.0
106,54004,0.0,0.0,0.0,0.0,0.042936882782310004,0.019909614254407237,0.015040094415566849,0.009999999999999998,0.0,0.0,0.0,0.0
107,54005,0.0,0.0,0.0,0.0,0.032093616734717965,0.017474603337515812,0.009999999999999997,0.007474603337515814,0.0,0.0,0.0,0.0
108,54006,0.0,0.0,0.0,0.0,0.04293688278231001,0.0275652584219297,0.019866747183667828,0.01,0.0,0.0,0.0,0.0
109,54007,0.0,0.0,0.0,0.0,0.010841370735989593,0.009999999999999998,0.01009001070990978,0.0025249552444119756,0.0,0.0,0.0,0.0
110,54008,0.0,0.0,0.0,0.0,0.042936882782310004,0.02243963511726133,0.01243464202389124,0.009999999999999998,0.0,0.0,0.0,0.0
111,54009,0.0,0.0,0.0,0.0,0.04293688278231001,0.01986732354074192,0.012477477651214229,0.01,0.0,0.0,0.0,0.0
112,54010,0.0,0.0,0.0,0.0,0.010636791018187805,0.009999999999999998,0.009999999999999998,0.0024773086281359388,0.0,0.0,0.0,0.0
113,55001,0.0,0.0,0.0,0.0,0.04293688278231,0.03247771902653093,0.017475006161194802,0.009999999999999998,0.0,0.0,0.0,0.0
114,55002,0.0,0.0,0.0,0.0,0.010454284337688646,0.014869605644495371,0.0025252874911541475,0.002434802822247685,0.0,0.0,0.0,0.0
115,55003,0.0,0.0,0.0,0.0,0.042936882782310004,0.017522725262941696,0.01,0.01,0.0,0.0,0.0,0.0
116,55004,0.0,0.0,0.0,0.0,0.042936882782310004,0.029861626782040702,0.012689965180957132,0.009999999999999998,0.0029442916497905455,0.0,0.0,0.0025623320034470322
117,55005,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0
118,55006,0.0,0.0,0.0,0.0,0.04293688278231,0.02508734831064443,0.01734759324321132,0.009999999999999998,0.0,0.0,0.0,0.0
119,55007,0.0,0.0,0.0,0.0,0.0,0.01,0.005087670270014167,0.0,0.0,0.0,0.0,0.0
120,55008,0.0,0.0,0.0,0.0,0.021091163764988263,0.01982426408173153,0.009999999999999998,0.004912132040865766,0.0,0.0,0.0,0.0
121,55009,0.0,0.0,0.0,0.0,0.03209555468756031,0.017475054686732792,0.004997620575223575,0.007475054686732794,0.0,0.0,0.0,0.0
122,55010,0.0,0.0,0.0,0.0,0.0,0.01,0.0025254754485663795,0.0,0.0,0.0,0.0,0.0
123,55011,0.0,0.0,0.0,0.0,0.04293688278231,0.03769340964896592,0.009871999918314833,0.009999999999999997,0.0,0.0,0.0,0.0
124,55012,0.0,0.0,0.0,0.0,0.0,0.00496038284119499,0.005002823208332942,0.0,0.0,0.0,0.0,0.0
125,61001,0.0,0.0,0.0,0.0,0.021457594893607535,0.012434503767421291,0.007523019410910552,0.004997473850721194,0.0,0.0,0.0,0.0
126,61002,0.0,0.0,0.0,0.0,0.03209519361002485,0.017474970591774785,0.012562465707401488,0.007474970591774787,0.0,0.0,0.0,0.0
127,65001,0.0,0.0,0.0,0.0,0.03248196411867719,0.012524977224238622,0.009999999999999998,0.007565049443239915,0.0,0.0,0.0,0.0
128,65002,0.0,0.0,0.0,0.0,0.021458662386390666,0.012435042183483373,0.009999999999999998,0.004997722469790386,0.0,0.0,0.0,0.0
129,65003,0.0,0.0,0.0,0.0,0.010842624259432164,0.009999999999999998,0.01243504444331672,0.00252524719002175,0.0,0.0,0.0,0.0
130,67001,0.0,0.0,0.0,0.0,0.042936882782310004,0.022477438859418827,0.00508776808146647,0.009999999999999998,0.0,0.0,0.0,0.0
131,67002,0.0,0.0,0.0,0.0,0.04293688278231,0.025040030171082448,0.009999999999999997,0.009999999999999997,0.0,0.0,0.0,0.0
132,67003,0.0,0.0,0.0,0.0,0.010636006351993056,0.009999999999999997,0.007474371895313916,0.0024771258793791825,0.0,0.0,0.0,0.0
133,67004,0.0,0.0,0.0,0.0,0.03229830931219128,0.014997168051542132,0.0050028319484578644,0.007522276238809348,0.0,0.0,0.0,0.0
134,67005,0.0,0.0,0.0,0.0,0.021297880197066344,0.012525396756523546,0.004912344138495955,0.00496027629789675,0.0,0.0,0.0,0.0
135,67006,0.0,0.0,0.0,0.0,0.010843776387643597,0.01,0.007528324257255117,0.0025255155206821934,0.0,0.0,0.0,0.0
136,67007,0.0,0.0,0.0,0.0,0.032298858558186885,0.019957317098489333,0.01,0.007522404158201723,0.0,0.0,0.0,0.0
137,67008,0.0,0.0,0.0,0.0,0.0,0.01,0.007474664578308341,0.0,0.0,0.0,0.0,0.0
138,67009,0.0,0.0,0.0,0.0,0.010454749468034215,0.012434911151105168,0.005002617686643674,0.0024349111511051684,0.0,0.0,0.0,0.0
139,67010,0.0,0.0,0.0,0.0,0.0,0.007565081959032429,0.0024349180409675717,0.0,0.0,0.0,0.0,0.0
140,67011,0.0,0.0,0.0,0.0,0.010843121161600846,0.012525362918536837,0.0,0.0025253629185368366,0.0,0.0,0.0,0.0
141,67012,0.0,0.0,0.0,0.0,0.02109408592811962,0.02,0.004912812612659059,0.004912812612659059,0.0,0.0,0.0,0.0
142,67013,0.0,0.0,0.0,0.0,0.0,0.009999999999999997,0.004959937246189266,0.0,0.0,0.0,0.0,0.0
143,67014,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.002525110273147804,0.0,0.0,0.0,0.0,0.0
144,68001,0.0,0.0,0.0,0.0,0.0,0.0,0.007474581518700642,0.0,0.0,0.0,0.0,0.0
145,68002,0.0,0.0,0.0,0.0,0.0,0.007522008891830161,0.0025249431904977616,0.0,0.0,0.0,0.0,0.0
146,68003,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0
147,68004,0.0,0.0,0.0,0.0,0.0,0.007437829686157807,0.007437829686157807,0.0,0.0,0.0,0.0,0.0
148,68005,0.0,0.0,0.0,0.0,0.0,0.007474618563609875,0.010090830262234118,0.0,0.0,0.0,0.0,0.0
149,68006,0.0,0.0,0.0,0.0,0.0,0.007565308118766352,0.009872157433728409,0.0,0.0,0.0,0.0,0.0
150,68007,0.0,0.0,0.0,0.0,0.0,0.007565225858854286,0.007565225858854286,0.0,0.0,0.0,0.0,0.0
151,68008,0.0,0.0,0.0,0.0,0.010454399168342251,0.012434829566306909,0.0074747871714997164,0.0024348295663069097,0.0,0.0,0.0,0.0
152,68009,0.0,0.0,0.0,0.0,0.0,0.007437585005601528,0.009999999999999998,0.0,0.0,0.0,0.0,0.0
153,68010,0.0,0.0,0.0,0.0,0.0,0.007474236626362735,0.005003017421900828,0.0,0.0,0.0,0.0,0.0
154,68011,0.0,0.0,0.0,0.0,0.010454044328475036,0.009999999999999998,0.007346827745582642,0.0024347469241018356,0.0,0.0,0.0,0.0
155,68012,0.0,0.0,0.0,0.0,0.0,0.007475125786976609,0.0074375316078841925,0.0,0.0,0.0,0.0,0.0
156,68013,0.0,0.0,0.0,0.0,0.0,0.007474803417415189,0.0075649903413397435,0.0,0.0,0.0,0.0,0.0
157,68014,0.0,0.0,0.0,0.0,0.0,0.0075652887110894155,0.009999999999999998,0.0,0.0,0.0,0.0,0.0
158,68015,0.0,0.0,0.0,0.0,0.0,0.007522429432141544,0.005087420997115328,0.0,0.0,0.0,0.0,0.0
159,68016,0.0,0.0,0.0,0.0,0.010455177979437943,0.009999999999999998,0.0024350109514110966,0.0024350109514110966,0.0,0.0,0.0,0.0
160,68017,0.0,0.0,0.0,0.0,0.010842648496148508,0.010047814203966709,0.00496006286753641,0.002525252834752987,0.0,0.0,0.0,0.0
161,68018,0.0,0.0,0.0,0.0,0.0,0.007474772568250146,0.007474772568250146,0.0,0.0,0.0,0.0,0.0
162,73001,0.0,0.0,0.0,0.0,0.02129708295515983,0.012525101917623273,0.012434988702633445,0.004960090620256724,0.0,0.0,0.0,0.0
163,73002,0.0,0.0,0.0,0.0,0.021842867033552354,0.012562310296860531,0.0075274796151592535,0.0050872037321143425,0.0,0.0,0.0,0.0
164,73003,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.005039449099803775,0.0,0.0,0.0,0.0,0.0
165,73004,0.0,0.0,0.0,0.0,0.0,0.012562497361488421,0.002525687198202288,0.0,0.0,0.0,0.0,0.0
166,73005,0.0,0.0,0.0,0.0,0.010841822794335723,0.01252506052880079,0.0049601214291002645,0.0025250605288007896,0.0,0.0,0.0,0.0
167,73006,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0
168,73007,0.0,0.0,0.0,0.0,0.010453848998737077,0.012434701431805865,0.007437787024084654,0.002434701431805865,0.0,0.0,0.0,0.0
169,73008,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.007474851183141893,0.0,0.0,0.0,0.0,0.0
170,73009,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.005039854015303503,0.0,0.0,0.0,0.0,0.0
171,76001,0.0,0.0,0.0,0.0,0.0,0.004911208550363701,0.009999999999999997,0.0,0.0,0.0,0.0,0.0
172,76002,0.0,0.0,0.0,0.0,0.011002817312587693,0.005039914319189181,0.01243477239159967,0.002562556152101673,0.0,0.0,0.0,0.0
173,76003,0.0,0.0,0.0,0.0,0.0106356741959238,0.0,0.012477048520230653,0.0024770485202306528,0.0,0.0,0.0,0.0
174,76004,0.0,0.0,0.0,0.0,0.0,0.0050028914640021524,0.014997108535997842,0.0,0.0,0.0,0.0,0.0
175,79001,0.0,0.0,0.0,0.0,0.0,0.002525486323968886,0.004960207912146671,0.0,0.0,0.0,0.0,0.0
176,79002,0.0,0.0,0.0,0.0,0.02145672225259763,0.007522397204247868,0.012435077798486483,0.004997270612629987,0.0,0.0,0.0,0.0
177,79003,0.0,0.0,0.0,0.0,0.01063686993152299,0.0050403339911630025,0.007528128744646143,0.002477327007051704,0.0,0.0,0.0,0.0
178,79004,0.0,0.0,0.0,0.0,0.010841578749034662,0.009999999999999997,0.014959927289363165,0.002525003690650172,0.0,0.0,0.0,0.0
179,79005,0.0,0.0,0.0,0.0,0.02163993084304902,0.012562230673328543,0.012477709220017574,0.005039939893346117,0.0,0.0,0.0,0.0
180,82001,0.0,0.0,0.0,0.0,0.0,0.007564723394479297,0.004913039116719065,0.0,0.0,0.0,0.0,0.0
181,85001,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
182,85002,0.0,0.0,0.0,0.0,0.0,0.009999999999999997,0.0075223988890755975,0.0,0.0,0.0,0.0,0.0
183,85003,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.002525511881073577,0.0,0.0,0.0,0.0,0.0
184,85004,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.004960218933553234,0.0,0.0,0.0,0.0,0.0
185,85005,0.0,0.0,0.0,0.0,0.0,0.007522637254905752,0.0,0.0,0.0,0.0,0.0,0.0
186,85006,0.0,0.0,0.0,0.0,0.021300268872274104,0.012525655072703546,0.00243517754764909,0.004960832620352638,0.0,0.0,0.0,0.0
187,85007,0.0,0.0,0.0,0.0,0.010636966606519862,0.01751695282972786,0.002434700290766845,0.0024773495226584753,0.0,0.0,0.0,0.0
188,88001,0.0,0.0,0.0,0.0,0.0,0.0075653109053277386,0.009999999999999998,0.0,0.0,0.0,0.0,0.0
189,88002,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0
190,88003,0.0,0.0,0.0,0.0,0.0,0.0074751069596310235,0.005002893724530891,0.0,0.0,0.0,0.0,0.0
191,88004,0.0,0.0,0.0,0.0,0.0,0.007564818517258193,0.005087107952770967,0.0,0.0,0.0,0.0,0.0
192,88005,0.0,0.0,0.0,0.0,0.0,0.007474689720220601,0.002525310279779399,0.0,0.0,0.0,0.0,0.0
