,Entity,Direct-sun_18H-Rc-Ei,Direct-sun_18H-Rc-Ei_sup,Direct-sun_18H-Rc-Ei_inf,Direct-sun_18H-Rc-Eabs,Direct-sun_18H-Rs-Ei,Direct-sun_18H-Rs-Ei_sup,Direct-sun_18H-Rs-Ei_inf,Direct-sun_18H-Rs-Eabs,Direct-sun_18H-PAR-Ei,Direct-sun_18H-PAR-Ei_sup,Direct-sun_18H-PAR-Ei_inf,Direct-sun_18H-PAR-Eabs
11259,5780001,3.5852951058447826,3.5288963072976363,0.0,3.3126334130452872,3.8555788714805543,3.5288963072976363,0.0,0.8979643191678212,3.3005982462604746,3.5288963072976363,0.0,2.872415345645532
11260,5780002,0.6733528315401106,0.6647427293293662,0.0,0.6221443487014852,0.7215225586992557,0.6647427293293662,0.0,0.1680426039210567,0.6226341692170239,0.6647427293293662,0.0,0.5418605382853056
11261,5780003,0.3399022589881727,0.3336236357245624,0.0,0.31405269219212223,0.3688138559020146,0.3336236357245624,0.0,0.0858967470395792,0.3128917809756462,0.3336236357245624,0.0,0.2723006819200374
11262,5780004,0.8970667781046952,0.8866005877779387,0.0,0.8288448496298332,0.9706428909671326,0.8866005877779387,0.0,0.22606272930624524,0.8311586508914457,0.8866005877779387,0.0,0.7233333733336218
11263,5780005,0.5059114592558271,0.4990862657280282,0.0,0.4674368927794216,0.5435701665711752,0.4990862657280282,0.0,0.12659749179442667,0.4671793683827904,0.4990862657280282,0.0,0.40657271403210105
11264,5780006,1.5126397939625351,1.4900731912578835,0.0,1.3976035376316844,1.642517640645547,1.4900731912578835,0.0,0.38254235850634793,1.396175559343747,1.4900731912578835,0.0,1.2150512733314116
11265,5780007,0.39956286003230257,0.3971548860346737,0.0,0.36917610452684585,0.4264055172828784,0.3971548860346737,0.0,0.09930984497518239,0.37154635772804484,0.3971548860346737,0.0,0.3233460663580917
11266,5780008,0.8048210229200691,0.7938437909405462,0.0,0.7436143841269978,0.8630395913521572,0.7938437909405462,0.0,0.2010019208259174,0.7418760724179663,0.7938437909405462,0.0,0.6456333234118891
11267,5780009,1.6749471897117005,1.6452186348321152,0.0,1.5475674559341255,1.8061486575940209,1.6452186348321152,0.0,0.4206520223536475,1.5394026171718158,1.6452186348321152,0.0,1.339697645934658
11268,5780010,0.0519372130255267,0.05051303997361622,0.0,0.0479873879749354,0.05422181190813248,0.05051303997361622,0.0,0.012628259993404055,0.04643430175317752,0.05051303997361622,0.0,0.04041043197889296
11269,5780011,1.0946589431416516,1.0764902627896364,0.0,1.011410130515729,1.1823773612655932,1.0764902627896364,0.0,0.2753756874387567,1.0039656179564918,1.0764902627896364,0.0,0.8737222867963508
11270,5780012,0.044058007889114625,0.045795820937790895,0.0,0.04070739638914746,0.04369621767834635,0.045795820937790895,0.0,0.010176849097286864,0.040928592088393854,0.045795820937790895,0.0,0.03561897184050403
11271,5780013,1.2718141981211595,1.252335218686678,0.0,1.1750927283540453,1.3603776063261541,1.2499001543799977,0.0,0.3168319445133613,1.1696503681866628,1.2499001543799977,0.0,1.017912940608821
11272,5780014,0.36063060097578764,0.3555543596676809,0.0,0.33320464377157905,0.39492192340702104,0.3555543596676809,0.0,0.09197731596149518,0.33145078323999466,0.3555543596676809,0.0,0.28845204568095056
11273,5780015,0.04405180290418736,0.045789371204989396,0.0,0.0407016632933239,0.04369006364676246,0.045789371204989396,0.0,0.010175415823330975,0.040922827840095516,0.045789371204989396,0.0,0.035613955381658416
11274,5780016,1.9365993663798386,1.9066408990131753,0.0,1.7893209845666522,2.0786272119839353,1.9066408990131753,0.0,0.4841122776710585,1.7836352112365543,1.9066408990131753,0.0,1.552246220088814
11275,5783001,0.6269743425603336,0.6195955211286953,0.0,0.5792929438086203,0.6813420754413667,0.6195955211286953,0.0,0.15868456937029427,0.5759280243319622,0.6195955211286953,0.0,0.501213529078476
11276,5783002,0.11856791883104366,0.11685421717753897,0.0,0.10955082860394279,0.1254338956392647,0.11685421717753897,0.0,0.02921355429438474,0.10909709496089222,0.11685421717753897,0.0,0.09494405145675042
11277,5783003,1.108299491622127,0.7896112630149504,0.3116435093860214,1.0240133152842643,1.1515447607437643,0.7896112630149504,0.3116435093860214,0.2681947747772227,1.0716299760980337,0.7896112630149504,0.3116435093860214,0.932608623810929
11278,5783004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11279,5783005,2.37064173283102,2.3310320779023463,0.0,2.1903544290492207,2.5561262907767803,2.3310320779023463,0.0,0.5953218131219122,2.1820707891352966,2.3310320779023463,0.0,1.8989931983083421
